file_name,genre,mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,chroma_1_mean,chroma_2_mean,chroma_3_mean,chroma_4_mean,chroma_5_mean,chroma_6_mean,chroma_7_mean,chroma_8_mean,chroma_9_mean,chroma_10_mean,chroma_11_mean,chroma_12_mean,chroma_1_var,chroma_2_var,chroma_3_var,chroma_4_var,chroma_5_var,chroma_6_var,chroma_7_var,chroma_8_var,chroma_9_var,chroma_10_var,chroma_11_var,chroma_12_var,spectral_centroid_mean,spectral_centroid_var,zero_crossing_rate_mean,zero_crossing_rate_var
Similar_Hiphop_00806_Cover_Genre_A.wav,Hiphop,-221.7056,91.9808,28.6922,13.9668,18.87,10.9266,2.144,10.2721,0.8194,6.5105,4.8174,13.4141,11.305,8451.31,1013.5284,412.8476,310.4248,195.9356,127.1645,125.423,95.3634,104.6272,158.538,124.1769,127.1559,147.1741,0.3073,0.3467,0.2781,0.3714,0.2876,0.2427,0.3297,0.3754,0.5019,0.4636,0.4954,0.5146,0.0568,0.1114,0.0698,0.1141,0.0766,0.0448,0.0754,0.0715,0.1221,0.1429,0.1192,0.1279,1424.2665,647595.8114,0.0835,0.0068
Similar_Hiphop_00808_Cover_Genre_A.wav,Hiphop,-185.3333,86.1098,48.5667,5.1948,21.3008,4.7635,2.9,0.8446,-4.67,0.9816,-0.7891,3.3739,4.4748,7086.534,758.5932,717.6318,371.5815,159.4571,120.6507,84.2571,114.6162,67.0865,155.7591,75.4441,77.0872,101.8496,0.5892,0.3205,0.2382,0.3523,0.2598,0.3368,0.257,0.393,0.6462,0.4841,0.5234,0.3882,0.1012,0.0757,0.0553,0.102,0.0426,0.0651,0.0279,0.052,0.0964,0.1246,0.1219,0.0668,1843.7155,593524.0688,0.1169,0.006
Similar_Hiphop_00822_Cover_Genre_A.wav,Hiphop,-169.1296,86.4345,7.8521,24.1762,-9.5484,2.9994,-14.4283,-0.7761,-9.228,0.2723,3.4941,13.5099,-1.8863,4643.7153,501.8234,262.4859,127.893,234.6835,125.1189,112.9345,74.9479,91.7292,101.238,75.8866,119.6068,84.3107,0.4192,0.2423,0.2869,0.3051,0.3796,0.1589,0.3146,0.1745,0.1721,0.4149,0.3324,0.5221,0.106,0.0312,0.0755,0.0842,0.1087,0.013,0.1116,0.0243,0.0329,0.1168,0.0948,0.1299,1454.591,195295.8168,0.0938,0.0013
Similar_Hiphop_00823_Cover_Genre_A.wav,Hiphop,-134.4689,73.1471,36.441,33.6896,25.3696,10.7048,6.8005,6.9475,0.9727,3.9195,-1.3373,-0.8673,-4.0277,8042.658,2379.7366,435.561,293.7817,140.9757,140.3452,70.8844,93.0036,70.1178,53.0763,42.313,53.2272,50.3075,0.492,0.3702,0.4837,0.4364,0.2917,0.3263,0.3598,0.4908,0.4437,0.3996,0.4111,0.4259,0.142,0.0537,0.1185,0.1041,0.049,0.0644,0.0522,0.0555,0.0769,0.108,0.1011,0.0915,1786.5271,1274380.0694,0.1167,0.019
Similar_Hiphop_00870_Cover_Genre_A.wav,Hiphop,-210.401,96.9826,20.2266,12.1176,1.6312,2.3018,-8.6231,-2.0271,-5.9117,0.4854,-7.5895,-3.6205,-1.1689,13358.187,2382.9148,706.4168,353.4592,199.5512,125.2959,176.9098,99.5278,88.5202,82.2444,97.0511,93.1476,82.5982,0.2897,0.2557,0.3809,0.254,0.3012,0.2194,0.3981,0.5759,0.3379,0.5407,0.3198,0.4003,0.0916,0.073,0.0991,0.057,0.0671,0.0397,0.0833,0.1383,0.0404,0.161,0.0643,0.1048,1654.2626,1001245.0016,0.095,0.0068
Similar_Hiphop_00871_Cover_Genre_A.wav,Hiphop,-261.3261,135.6213,13.0592,16.9775,-12.836,-3.7808,-12.2364,-4.6205,-17.3934,-7.8972,-6.9298,-3.0937,-10.173,11355.258,1053.0498,304.392,238.0528,309.3378,134.7136,101.4014,261.8418,105.3621,83.5524,72.8936,117.1373,112.335,0.2345,0.2143,0.4188,0.1246,0.2949,0.4603,0.1759,0.3529,0.2072,0.5937,0.3177,0.1198,0.083,0.0313,0.1195,0.0098,0.065,0.1352,0.0158,0.1343,0.0171,0.1346,0.0808,0.0101,850.7376,86504.602,0.0725,0.0009
Similar_Hiphop_00872_Cover_Genre_A.wav,Hiphop,-208.5031,80.5396,10.5915,24.6536,9.5099,17.3128,3.7435,10.1142,1.1742,6.8503,0.7167,4.6577,2.2208,8875.116,752.1208,373.3962,249.8793,163.6815,119.5238,95.8605,77.0537,63.7842,55.4369,61.6434,55.9383,59.6012,0.3026,0.3828,0.3224,0.4165,0.3542,0.3616,0.3905,0.3254,0.5337,0.3081,0.3595,0.3442,0.0664,0.118,0.075,0.1351,0.1072,0.1068,0.1167,0.0609,0.1311,0.0505,0.0898,0.1108,1553.8192,491552.7971,0.0764,0.0042
Similar_Hiphop_00873_Cover_Genre_A.wav,Hiphop,-106.4372,92.1837,13.1211,28.8302,10.7712,18.1622,10.508,8.5251,4.4218,8.946,0.6526,5.6421,-0.6947,2762.355,746.6446,320.9334,128.8225,78.0924,59.2123,40.4969,45.9476,55.025,58.493,46.6273,41.9801,39.4337,0.4795,0.3863,0.4559,0.4181,0.4223,0.6529,0.5901,0.666,0.5164,0.4313,0.4318,0.4139,0.1082,0.0641,0.0687,0.0585,0.0397,0.0811,0.083,0.0797,0.0727,0.0859,0.1018,0.0913,1489.523,441815.7237,0.0669,0.002
Similar_Hiphop_00874_Cover_Genre_A.wav,Hiphop,-131.2761,92.3397,12.9939,31.0118,10.7132,19.0669,6.93,13.6112,1.8239,7.8707,2.7941,8.9976,-0.4669,4826.548,893.3752,472.3286,110.2602,110.8452,60.4273,53.7784,51.3698,42.2097,44.2689,59.6818,74.2089,60.8697,0.41,0.5603,0.379,0.3857,0.4428,0.3908,0.5485,0.4285,0.4615,0.3724,0.3449,0.4588,0.0652,0.1244,0.066,0.0641,0.0907,0.0698,0.1238,0.0851,0.1022,0.0985,0.0764,0.1283,1439.1204,392998.5179,0.0664,0.0018
Similar_Hiphop_00876_Cover_Genre_A.wav,Hiphop,-52.8041,83.83,-5.7104,33.2066,-0.1502,11.397,2.1715,12.4037,-0.2119,3.0777,-1.2725,-0.4012,-2.8798,7656.851,285.4245,188.1096,122.363,81.9279,73.4284,54.5488,40.4844,40.4316,67.5409,35.9798,37.8304,56.4449,0.1842,0.2734,0.4853,0.332,0.5125,0.2638,0.2977,0.3179,0.3127,0.5288,0.2686,0.2465,0.0246,0.0352,0.1382,0.0289,0.1312,0.0279,0.0695,0.076,0.0488,0.1283,0.0436,0.0527,1628.065,57695.7153,0.0799,0.0006
Similar_Hiphop_00877_Cover_Genre_A.wav,Hiphop,-49.938,85.5542,3.1579,30.111,-1.1289,9.1441,0.8307,11.7699,3.6256,5.7676,-0.9385,1.4453,-3.202,10813.891,381.0425,78.2267,89.0795,36.9567,24.2359,26.5686,32.6608,49.1967,33.1712,42.7357,56.9418,33.8414,0.2871,0.4267,0.2073,0.3576,0.5047,0.2343,0.3065,0.2905,0.6248,0.5262,0.3071,0.349,0.0333,0.1018,0.0183,0.0706,0.1067,0.0182,0.0918,0.0325,0.0901,0.0855,0.0313,0.0743,1684.6626,88996.5401,0.0941,0.0017
Similar_Hiphop_00880_Cover_Genre_A.wav,Hiphop,-205.2278,128.3987,6.624,10.6067,-0.2264,-2.2246,-5.5757,0.4316,-4.6663,0.6673,-5.3847,-6.0874,-12.2999,17401.326,1176.289,359.702,274.2223,58.3108,131.4077,112.5347,67.7126,61.895,124.5872,120.5709,146.1995,135.7846,0.3978,0.238,0.4041,0.218,0.4832,0.4566,0.1876,0.3053,0.2125,0.5645,0.2791,0.1823,0.1109,0.0326,0.1229,0.0329,0.1099,0.0981,0.0193,0.1176,0.0182,0.1445,0.0587,0.0268,1102.9018,228701.9881,0.0717,0.0005
Similar_Hiphop_00882_Cover_Genre_A.wav,Hiphop,-112.0926,84.9324,7.3349,23.9479,1.7861,6.2258,-1.2615,7.0541,-5.734,7.1002,-5.1958,0.4303,1.2385,8322.335,707.8542,218.5712,210.8916,143.5303,77.5719,100.362,81.8641,76.5688,90.8332,60.1379,67.4224,96.858,0.2938,0.5901,0.3305,0.442,0.2793,0.3881,0.5278,0.3263,0.3827,0.2984,0.5028,0.3206,0.0446,0.1286,0.033,0.1087,0.0376,0.068,0.1075,0.0503,0.1042,0.0541,0.1074,0.0792,1648.7792,188489.0883,0.0846,0.0011
Similar_Hiphop_00884_Cover_Genre_A.wav,Hiphop,-71.7331,91.4049,12.496,26.0914,9.0726,11.4103,0.6271,5.4461,-4.5585,7.1623,-4.8441,1.5481,3.9985,1622.993,599.2918,231.2682,203.4554,64.8452,47.4492,81.7946,59.4541,58.8951,68.8207,57.3422,54.8492,56.4728,0.2687,0.362,0.6497,0.3653,0.401,0.3337,0.4489,0.414,0.2915,0.383,0.3366,0.4718,0.0401,0.0644,0.1101,0.0368,0.1081,0.049,0.0753,0.0807,0.0426,0.0751,0.0616,0.125,1527.3106,133437.1165,0.0725,0.0005
Similar_Hiphop_00905_Cover_Genre_A.wav,Hiphop,-226.2344,113.2632,46.9475,15.3251,16.4589,-10.4246,-2.1225,3.0572,-2.3998,-2.3435,-1.9694,0.3644,-3.3563,5292.515,900.793,700.5913,370.4618,200.6031,252.7954,62.9798,76.736,75.3183,130.5313,70.2007,65.7398,59.2072,0.3989,0.4536,0.1908,0.2603,0.2314,0.4932,0.2899,0.2277,0.3599,0.4475,0.5143,0.3457,0.0851,0.1284,0.03,0.1103,0.0326,0.1094,0.0598,0.046,0.1027,0.1248,0.1327,0.0646,1190.3263,306951.0885,0.0602,0.0018
Similar_Hiphop_00906_Cover_Genre_A.wav,Hiphop,-175.9894,78.0789,13.5587,9.6063,14.307,14.3869,10.9181,-6.558,-8.611,2.5167,12.201,15.4987,5.749,2447.5913,568.9271,304.0138,276.8,137.753,179.2478,167.2078,244.1835,214.3852,283.7733,220.0014,170.9942,248.065,0.2792,0.3032,0.1335,0.3144,0.1083,0.1941,0.1284,0.0933,0.1317,0.1668,0.3177,0.1508,0.1145,0.1445,0.028,0.1801,0.0172,0.0956,0.0438,0.0211,0.049,0.0682,0.1587,0.0307,1711.4509,221808.9687,0.1254,0.0018
Similar_Hiphop_00907_Cover_Genre_A.wav,Hiphop,-218.8961,189.9708,9.231,49.1279,4.4044,-7.6024,-0.1371,7.6121,3.9009,0.1473,-3.7968,-6.4069,-9.8322,3912.7783,938.5687,792.9552,506.2658,153.7258,115.1831,92.4209,68.5663,80.728,106.6905,111.7582,71.0013,74.6166,0.2468,0.3256,0.5689,0.2385,0.3402,0.2994,0.1753,0.245,0.171,0.3164,0.2039,0.131,0.0953,0.073,0.1616,0.0201,0.1196,0.0989,0.0308,0.0749,0.0217,0.0968,0.0517,0.0188,539.6163,9394.7046,0.042,0.0001
Similar_Hiphop_00908_Cover_Genre_A.wav,Hiphop,-236.2673,119.9878,51.0399,13.3305,6.2865,-6.4051,-4.0387,1.9267,-9.1372,-4.3518,-4.0587,-2.4022,-2.3167,8923.09,747.542,453.3698,205.2502,85.8033,274.1644,60.4225,100.8014,83.5958,80.7271,60.7679,75.1064,47.4666,0.2645,0.1729,0.3647,0.234,0.3028,0.1833,0.3992,0.5424,0.2986,0.3157,0.2654,0.3992,0.0578,0.03,0.1547,0.0549,0.0909,0.0177,0.0667,0.1377,0.0744,0.1402,0.0709,0.1084,991.0428,247699.9451,0.0533,0.0005
Similar_Hiphop_00909_Cover_Genre_A.wav,Hiphop,-97.1199,72.2682,35.9566,21.331,20.1092,13.775,2.369,10.8703,3.6069,6.7397,1.4754,5.6272,-0.9828,6299.5337,1307.2257,621.3402,249.8057,252.566,112.5827,73.8423,80.4041,67.5397,67.5368,78.4234,88.072,127.1146,0.499,0.449,0.4439,0.5709,0.5642,0.6156,0.4543,0.4501,0.5051,0.4367,0.4439,0.4409,0.0918,0.0885,0.0606,0.0911,0.0662,0.1039,0.0782,0.0777,0.117,0.1192,0.1156,0.1011,1799.8005,757625.7858,0.0795,0.0043
Similar_Hiphop_00910_Cover_Genre_A.wav,Hiphop,-57.3202,92.2163,2.5544,18.4533,0.2867,6.8469,-3.2889,2.2778,-0.4107,4.4238,4.0905,8.819,-4.38,3112.9216,525.676,415.9714,276.7837,197.6628,148.2773,125.6492,108.0105,103.2549,97.5204,123.4376,122.8494,119.2308,0.5928,0.3353,0.4634,0.4093,0.2668,0.3626,0.2355,0.4204,0.4237,0.4273,0.6319,0.4201,0.0986,0.0542,0.0944,0.0922,0.0654,0.0926,0.0466,0.0889,0.1141,0.0697,0.1097,0.0479,1544.0781,329593.0064,0.0873,0.0016
Similar_Hiphop_00911_Cover_Genre_A.wav,Hiphop,-141.2254,63.1838,24.1771,26.7974,14.9498,13.6341,3.2197,15.4242,4.6312,6.6993,0.4134,4.8188,-0.3996,8699.604,2150.6084,661.0838,592.9356,245.5885,132.9426,120.1165,144.9353,131.2626,88.573,88.4296,89.506,132.7412,0.4009,0.3508,0.3175,0.3537,0.4056,0.4238,0.5617,0.4841,0.5617,0.569,0.464,0.5809,0.0893,0.0872,0.0865,0.0959,0.0797,0.0828,0.1293,0.0738,0.099,0.1193,0.0944,0.1429,1812.3468,1353276.8898,0.1062,0.0105
Similar_Hiphop_00912_Cover_Genre_A.wav,Hiphop,-170.6778,111.2563,22.7184,26.3498,0.9621,4.6266,-2.4453,-0.82,-2.887,2.1732,-5.143,-0.2651,-4.206,6400.729,1445.5204,500.1722,190.8428,106.821,106.2514,78.8432,112.2606,70.0332,94.9929,56.8157,57.6231,60.7544,0.4992,0.3477,0.3152,0.4514,0.2475,0.3697,0.2435,0.3967,0.5488,0.3384,0.3593,0.3173,0.0993,0.0875,0.0505,0.1177,0.0332,0.1034,0.0376,0.0869,0.1187,0.0732,0.0976,0.0564,1370.2851,457635.0115,0.076,0.0019
Similar_Hiphop_00913_Cover_Genre_A.wav,Hiphop,-195.1848,147.1931,10.1557,11.3149,2.8904,0.6981,-2.8043,1.2143,2.4048,5.7169,6.7747,10.7569,7.6324,12346.984,3013.0076,969.4615,204.3474,103.7725,77.0497,73.2888,68.7361,62.3851,109.3289,167.2724,165.1812,170.6608,0.4491,0.2343,0.4506,0.2209,0.4371,0.2928,0.1818,0.2238,0.2208,0.4802,0.2613,0.4933,0.1117,0.0332,0.1243,0.033,0.1039,0.0781,0.0427,0.0734,0.0591,0.1152,0.046,0.1309,945.0194,456040.5873,0.0685,0.0014
Similar_Hiphop_00914_Cover_Genre_A.wav,Hiphop,-266.431,86.7137,9.7173,14.3048,-5.3104,-7.3412,-11.1825,-4.8257,-3.8999,3.526,1.3186,-1.0651,-6.0435,16589.307,4255.961,1224.8899,260.7872,344.2094,284.0744,168.01,152.4421,135.368,177.4449,190.3554,130.6048,77.6027,0.2151,0.3335,0.2863,0.4672,0.5108,0.202,0.3125,0.2218,0.2849,0.4049,0.2611,0.3243,0.0501,0.108,0.0821,0.1323,0.0994,0.04,0.1134,0.0551,0.0914,0.1502,0.0686,0.1203,1649.9829,666554.1418,0.0938,0.0036
Similar_Hiphop_00915_Cover_Genre_A.wav,Hiphop,-126.231,73.8079,10.9576,11.599,-0.4241,4.7614,-2.8242,4.1722,-4.6851,0.1719,-1.7624,1.5901,-2.6135,4229.2847,1948.1335,481.0528,293.818,133.2116,157.0095,116.1768,123.7769,102.5488,86.991,95.9489,108.0358,99.6003,0.4858,0.3828,0.282,0.3705,0.2649,0.3791,0.2786,0.4229,0.4334,0.2931,0.3548,0.2686,0.1245,0.1064,0.0618,0.1122,0.0523,0.1134,0.0626,0.1086,0.1238,0.0706,0.1087,0.0575,2074.4117,671674.3068,0.161,0.0098
Similar_Hiphop_00916_Cover_Genre_A.wav,Hiphop,-101.2838,74.5334,17.8117,19.2517,8.3722,12.2207,4.7342,2.8371,-0.7771,2.9243,0.5861,7.0568,-1.365,4785.661,1471.6924,485.0866,417.0379,150.4851,126.5071,122.5254,57.6475,58.2352,55.4102,63.3217,72.7964,72.8789,0.4405,0.5784,0.5068,0.4251,0.3901,0.3665,0.4395,0.414,0.6034,0.6315,0.4987,0.4718,0.0576,0.0879,0.088,0.0835,0.0852,0.0615,0.0819,0.0491,0.0842,0.0986,0.0685,0.0878,1934.2687,831008.0006,0.1161,0.0144
Similar_Hiphop_00917_Cover_Genre_A.wav,Hiphop,-56.8698,75.4079,39.6903,28.1651,17.9114,12.2087,4.7534,9.7948,2.2596,7.7265,-6.2219,-0.0358,-11.0869,3293.9775,363.9825,455.2288,79.1359,88.6528,67.7461,42.6306,57.9722,70.6718,52.9431,44.3917,42.9453,52.7438,0.4336,0.527,0.3224,0.3071,0.3501,0.2515,0.3455,0.318,0.5533,0.5186,0.3569,0.3828,0.0613,0.1252,0.0444,0.0635,0.0677,0.028,0.0852,0.0329,0.1146,0.1077,0.0538,0.0884,1814.6865,240481.9894,0.0916,0.0018
Similar_Hiphop_00925_Cover_Genre_A.wav,Hiphop,-165.6152,127.4722,53.8554,12.1008,15.7793,-5.0252,5.5975,1.5183,-1.6489,-5.3701,-8.3261,-2.8936,-5.4603,6339.1235,2296.1938,734.5436,284.1877,135.4951,124.4395,156.0061,83.5004,91.5605,119.1624,88.4743,101.9225,90.4389,0.3365,0.2514,0.1997,0.4995,0.184,0.2219,0.165,0.3476,0.5036,0.2883,0.4029,0.2341,0.102,0.0803,0.018,0.1538,0.019,0.0908,0.0348,0.0676,0.1328,0.0446,0.131,0.0381,1189.6411,565812.6511,0.058,0.0011
Similar_Hiphop_00926_Cover_Genre_A.wav,Hiphop,-129.2803,66.2208,0.3733,18.5999,-1.5557,1.7528,-1.3127,-5.4841,-5.9517,-3.558,-7.6563,-0.8056,-7.4241,7740.1025,865.2628,643.6192,377.3256,252.6344,186.0649,149.3208,194.3293,136.6678,113.3068,101.1466,107.4006,108.9717,0.3256,0.2807,0.3801,0.2656,0.3747,0.2911,0.4328,0.5479,0.2693,0.2569,0.2379,0.5172,0.0763,0.0765,0.1067,0.0539,0.1165,0.0635,0.0936,0.1418,0.0394,0.0599,0.0393,0.126,2022.3568,555072.7223,0.1317,0.0058
Similar_Hiphop_00927_Cover_Genre_A.wav,Hiphop,-78.476,65.7432,19.3995,20.5701,4.7724,4.7254,-1.6909,1.4863,-0.8765,-0.811,-7.1809,-0.6345,-3.5735,5839.108,689.6895,477.269,318.0603,217.0914,139.5518,108.4243,107.114,115.8867,105.7285,100.3324,99.5856,66.1932,0.284,0.2439,0.4396,0.3442,0.3672,0.2588,0.3606,0.6032,0.2964,0.363,0.2647,0.383,0.0596,0.0414,0.114,0.0719,0.097,0.0527,0.0632,0.1336,0.032,0.1048,0.0528,0.0894,2115.9856,466708.7479,0.1439,0.006
Similar_Hiphop_00928_Cover_Genre_A.wav,Hiphop,-181.0606,92.8439,25.7754,36.9234,9.6578,19.2756,1.2863,12.3579,-0.236,8.4111,1.1216,3.3616,-0.2156,7430.0264,706.2806,422.1372,110.181,112.5487,66.6317,59.8173,53.8627,36.9545,34.0975,36.8038,24.3931,31.7621,0.6064,0.6127,0.5824,0.4932,0.4145,0.3246,0.4122,0.4893,0.456,0.4596,0.4673,0.6063,0.089,0.0909,0.0772,0.0818,0.0767,0.0571,0.0851,0.0707,0.0812,0.0995,0.055,0.0633,1388.4074,338973.8097,0.054,0.0042
Similar_Hiphop_00929_Cover_Genre_A.wav,Hiphop,-112.3861,81.9212,8.6093,16.2568,10.3409,8.8434,4.2114,6.5811,-1.5054,7.2199,7.0374,9.1946,3.0894,6504.856,705.4706,767.521,227.4724,156.3795,102.8146,106.3721,95.4523,79.5139,71.9337,72.4972,64.6263,72.8884,0.3909,0.4728,0.2366,0.2403,0.2855,0.5846,0.3705,0.2732,0.3398,0.4645,0.7287,0.3608,0.0886,0.1007,0.0294,0.06,0.0346,0.0831,0.0728,0.0507,0.0801,0.0978,0.1089,0.0671,1617.1856,384952.0835,0.0864,0.0032
Similar_Hiphop_00930_Cover_Genre_A.wav,Hiphop,-122.5357,113.9053,18.0332,21.7344,9.9915,9.1477,-1.5075,6.6773,1.8616,7.9102,1.8342,5.5321,-1.5353,2174.8408,800.2696,261.6748,140.5497,63.9899,52.5289,38.4236,36.5203,40.849,49.4455,47.8586,53.5514,53.0981,0.4231,0.583,0.3452,0.3657,0.2692,0.3908,0.3434,0.3305,0.4987,0.3626,0.3766,0.3219,0.0818,0.123,0.056,0.0984,0.0411,0.0755,0.0824,0.0578,0.1107,0.0753,0.0873,0.074,1212.3977,262522.9434,0.044,0.0005
Similar_Hiphop_00931_Cover_Genre_A.wav,Hiphop,-108.4659,80.2175,37.7258,28.7265,3.3935,9.5711,-4.6953,2.8264,-5.5834,2.8221,-6.685,2.8645,-3.2301,1811.4576,589.8976,279.9866,130.341,98.0912,74.1488,74.4582,64.6571,79.2817,74.6558,81.7025,74.5492,48.1014,0.2493,0.4141,0.282,0.5493,0.377,0.3228,0.4346,0.3675,0.4637,0.3036,0.3323,0.3722,0.0256,0.1088,0.0248,0.1288,0.0745,0.0624,0.1197,0.061,0.1218,0.0629,0.0696,0.0698,1771.8498,249086.2872,0.0906,0.0023
Similar_Hiphop_00932_Cover_Genre_A.wav,Hiphop,-123.1174,77.9313,23.7113,22.7375,15.6057,12.9544,3.105,8.2681,1.3518,6.6841,3.2268,7.418,1.8273,2972.2153,1404.7821,343.8994,209.4801,81.1289,46.8152,51.9496,51.7811,57.5614,57.4761,51.4246,49.3379,45.7006,0.4249,0.4018,0.3065,0.3654,0.3294,0.3809,0.3309,0.3626,0.4937,0.4165,0.4317,0.3704,0.0957,0.1107,0.058,0.1078,0.0725,0.0905,0.0705,0.0733,0.1146,0.1018,0.1096,0.0902,1796.7457,795840.74,0.0671,0.0021
Similar_Hiphop_00933_Cover_Genre_A.wav,Hiphop,-107.7649,78.0102,10.2786,25.2644,0.4556,9.3247,-0.5352,3.7535,-1.8883,-0.3112,-6.7934,-2.1345,-8.3244,7048.906,671.7618,348.5005,472.2752,160.4259,169.4073,95.0158,98.3988,74.7187,58.6398,61.8313,71.4484,42.1416,0.2784,0.3121,0.2353,0.3869,0.4838,0.3118,0.4277,0.273,0.5069,0.4211,0.4142,0.5259,0.0415,0.0866,0.0389,0.082,0.1146,0.0401,0.1064,0.0361,0.1072,0.0947,0.0854,0.1206,1811.2689,335811.4345,0.1038,0.0023
Similar_Hiphop_00939_Cover_Genre_A.wav,Hiphop,-174.334,112.3234,24.4769,29.9193,19.8739,22.0637,2.7927,9.8163,0.1505,6.8593,-1.9613,2.3159,-2.018,4436.1875,709.563,348.3194,76.9827,65.522,87.3936,93.1579,70.5477,78.5808,48.8873,29.885,84.2845,54.4489,0.3166,0.3981,0.3957,0.3284,0.398,0.4981,0.5918,0.4531,0.4424,0.4913,0.3541,0.3862,0.0546,0.0859,0.085,0.0539,0.0803,0.0853,0.1102,0.0775,0.071,0.1206,0.0566,0.0731,1126.8694,191042.1477,0.0437,0.0005
Similar_Hiphop_00940_Cover_Genre_A.wav,Hiphop,-72.2443,103.8631,11.2661,17.1991,7.8058,14.8056,6.7899,9.8744,-0.9892,0.7266,-6.6346,2.6177,-2.6368,4199.5713,458.2717,205.5586,140.3955,118.7847,57.7203,82.1849,61.8609,51.4904,73.5049,80.9206,45.5335,42.1902,0.2447,0.293,0.3802,0.6811,0.3051,0.3507,0.4444,0.2619,0.2519,0.3017,0.4707,0.4057,0.0386,0.0745,0.0554,0.1131,0.0305,0.0759,0.1094,0.0448,0.0555,0.0583,0.0908,0.0968,1343.4611,125827.2744,0.0569,0.0004
Similar_Hiphop_00941_Cover_Genre_A.wav,Hiphop,-89.5212,72.161,18.6776,20.2854,0.8999,8.4675,-5.6548,5.3362,-4.9702,-0.9249,-2.6885,3.9735,1.1925,4488.5,717.7462,297.5008,154.3593,96.3663,94.503,88.1161,85.1043,73.0105,110.2474,98.2631,84.445,117.1372,0.2743,0.5488,0.4016,0.226,0.2656,0.2135,0.2292,0.1518,0.266,0.411,0.2576,0.4212,0.0327,0.126,0.1101,0.0397,0.0861,0.0494,0.0696,0.0262,0.0563,0.1298,0.0413,0.1434,1908.1681,298353.0319,0.1023,0.0023
Similar_Hiphop_00942_Cover_Genre_A.wav,Hiphop,-127.8768,99.8187,16.841,22.9389,-1.0574,14.2569,4.2474,9.9868,2.0328,8.0706,-2.5561,1.397,-3.5272,4566.5093,840.3615,329.9812,259.438,180.4794,117.9229,78.9418,55.9365,44.3711,51.5906,58.0128,59.623,56.3094,0.3043,0.3801,0.2707,0.3848,0.659,0.3645,0.4304,0.304,0.5274,0.4212,0.3019,0.4729,0.0416,0.1029,0.06,0.0632,0.1068,0.0466,0.1205,0.0315,0.0959,0.0931,0.0294,0.0854,1494.1527,293331.8269,0.0784,0.0013
Similar_Hiphop_00943_Cover_Genre_A.wav,Hiphop,-149.3131,124.9375,17.0421,27.6483,1.7699,13.6765,-0.6577,0.3703,-2.5226,-0.6799,-7.4264,-0.2739,-4.454,5121.449,780.639,256.1556,248.0961,120.8622,98.8948,113.2831,77.2898,88.5466,92.4216,89.387,80.7541,63.043,0.4603,0.338,0.2602,0.2813,0.343,0.2861,0.2153,0.3622,0.3989,0.3671,0.3498,0.4259,0.1204,0.0888,0.0518,0.0626,0.0769,0.0671,0.0296,0.0912,0.085,0.0933,0.0741,0.0956,1082.3191,160337.9845,0.0528,0.0003
Similar_Hiphop_00944_Cover_Genre_A.wav,Hiphop,-159.5812,87.3664,19.6831,15.2759,12.9089,2.0642,0.2054,-0.832,-2.333,7.9856,1.6369,4.0488,-1.0458,11480.608,1358.989,1023.3568,342.702,197.511,106.1798,105.6644,116.8443,70.539,66.713,77.912,32.9327,94.5502,0.1574,0.1772,0.221,0.4307,0.2654,0.4869,0.4125,0.2131,0.2133,0.2664,0.4939,0.2391,0.0308,0.0441,0.0367,0.1581,0.0326,0.1321,0.1366,0.0439,0.0603,0.0514,0.1399,0.0425,1742.5759,559887.9091,0.0914,0.0022
Similar_Hiphop_00950_Cover_Genre_A.wav,Hiphop,-83.5858,85.72,8.312,20.5111,-0.899,9.9061,-3.3762,7.4953,-1.9305,6.5369,-2.9992,4.2799,-1.255,7310.01,766.2364,151.3287,152.3019,86.7487,75.9531,67.9179,59.4799,65.6613,43.2822,48.0905,59.091,58.865,0.4086,0.4886,0.2991,0.3095,0.3639,0.3467,0.4141,0.3653,0.5668,0.5223,0.4208,0.5004,0.0606,0.1091,0.0439,0.0577,0.0859,0.0579,0.0899,0.0502,0.0863,0.095,0.063,0.1069,1747.3567,372261.4192,0.0892,0.0034
Similar_Hiphop_00951_Cover_Genre_A.wav,Hiphop,-56.4587,57.8412,11.4462,17.1218,8.4279,12.274,8.2101,14.8777,8.7397,13.7396,1.1514,5.0469,0.6594,3843.414,820.1667,219.0284,202.0502,152.9651,82.0764,88.2497,50.0698,91.426,117.036,81.7029,58.4191,68.9767,0.305,0.3715,0.352,0.4652,0.3354,0.3963,0.5455,0.3542,0.4306,0.3755,0.4787,0.3264,0.0583,0.0872,0.0746,0.1303,0.0694,0.0733,0.1288,0.0433,0.1008,0.0596,0.1128,0.0715,2104.4828,282156.073,0.1052,0.005
